method,selectivity,mask_seed,query,parameter,level_name,recall,distance_computations,portal_computations,payload_computations,adjacency_reads,visited_cells,summary_checks_query,child_reads_query,latency_ms,valid_count,materialization_ms,materialization_summary_checks,copies_used_mean,active_degree_mean,postfilter_candidate_pool_lower_bound
native_active_c1,0.005,2,29,64,L3,1.0,681.0,399.0,282,852.0,399.0,0,0,2.2561150000228736,4937,6.983079999997699,24697,1.0,13.043650793650794,
witness_c1,0.005,2,29,64,V04,1.0,834.0,670.0,164,862.0,327.0,314,314,4.115076000005047,4937,17.470480000014277,62231,1.0,10.54993625159371,
active_c1,0.005,2,29,128,V04,1.0,843.0,530.0,313,1321.0,530.0,0,0,4.079412000010052,4937,11.339208000009648,39593,1.0,10.54993625159371,
active_c2,0.005,2,29,128,V04,1.0,976.0,667.0,309,2630.0,667.0,0,0,3.9383199999747376,4937,11.807089999990694,77312,2.0,20.617084572885677,
active_c4,0.005,2,29,128,V04,1.0,1068.0,759.0,309,4957.0,759.0,0,0,3.8675840000053086,4937,13.07517300000427,147913,4.0,39.50616234594135,
active_c8,0.005,2,29,128,V04,1.0,1145.0,836.0,309,8974.0,836.0,0,0,3.725290999994968,4937,15.486692999985507,270862,8.0,72.64343391415214,
adaptive_deg,0.005,2,29,128,V04,1.0,875.0,563.0,312,1633.0,563.0,0,0,3.9469529999678343,4937,29.291360000001987,45984,1.1823204419889504,12.154696132596685,
router1hop,0.005,2,29,128,V04,1.0,1053.0,814.0,239,1871.0,814.0,0,0,4.079282000020612,4937,31.094986999988805,63322,1.0,16.826604334891627,
lazy_qcap,0.005,2,29,128,V04,1.0,6646.0,6333.0,313,10342.0,530.0,10342,0,10.20346399999994,4937,11.339208000009648,39593,1.0,10.54993625159371,
native_active_c1,0.005,2,29,128,L3,1.0,1041.0,537.0,504,1645.0,537.0,0,0,3.9914289999956054,4937,6.983079999997699,24697,1.0,13.043650793650794,
witness_c1,0.005,2,29,128,V04,1.0,1381.0,1068.0,313,1692.0,530.0,675,675,7.694709000048761,4937,17.470480000014277,62231,1.0,10.54993625159371,
active_c1,0.005,2,29,256,V04,1.0,1404.0,791.0,613,2737.0,791.0,0,0,7.355559000018275,4937,11.339208000009648,39593,1.0,10.54993625159371,
active_c2,0.005,2,29,256,V04,1.0,1519.0,905.0,614,5394.0,905.0,0,0,6.9678269999826625,4937,11.807089999990694,77312,2.0,20.617084572885677,
active_c4,0.005,2,29,256,V04,1.0,1606.0,992.0,614,10186.0,992.0,0,0,6.798543000002155,4937,13.07517300000427,147913,4.0,39.50616234594135,
active_c8,0.005,2,29,256,V04,1.0,1658.0,1044.0,614,18421.0,1044.0,0,0,6.322528999987753,4937,15.486692999985507,270862,8.0,72.64343391415214,
adaptive_deg,0.005,2,29,256,V04,1.0,1437.0,820.0,617,3252.0,820.0,0,0,7.320977999995648,4937,29.291360000001987,45984,1.1823204419889504,12.154696132596685,
router1hop,0.005,2,29,256,V04,1.0,1593.0,1156.0,437,3737.0,1156.0,0,0,7.642118999996228,4937,31.094986999988805,63322,1.0,16.826604334891627,
lazy_qcap,0.005,2,29,256,V04,1.0,12001.0,11388.0,613,19332.0,791.0,19332,0,17.93283399999268,4937,11.339208000009648,39593,1.0,10.54993625159371,
native_active_c1,0.005,2,29,256,L3,1.0,1617.0,675.0,942,3372.0,675.0,0,0,6.674097000001211,4937,6.983079999997699,24697,1.0,13.043650793650794,
witness_c1,0.005,2,29,256,V04,1.0,1942.0,1329.0,613,3108.0,791.0,675,675,10.911344999954053,4937,17.470480000014277,62231,1.0,10.54993625159371,
prefilter_exact,0.007,0,0,0,V08,1.0,7115.0,0.0,7115,0.0,0.0,0,0,1.2238370000261511,7115,0.0,0,0.0,0.0,0.0
postfilter_hnsw,0.007,0,0,500,V08,0.2,,,2,,,0,0,30.73137680000002,7115,0.0,0,0.0,0.0,500.0
postfilter_hnsw,0.007,0,0,1000,V08,0.8,,,8,,,0,0,30.73137680000002,7115,0.0,0,0.0,0.0,1000.0
postfilter_hnsw,0.007,0,0,2000,V08,1.0,,,10,,,0,0,30.73137680000002,7115,0.0,0,0.0,0.0,2000.0
postfilter_hnsw,0.007,0,0,4000,V08,1.0,,,10,,,0,0,30.73137680000002,7115,0.0,0,0.0,0.0,4000.0
postfilter_hnsw,0.007,0,0,8000,V08,1.0,,,10,,,0,0,30.73137680000002,7115,0.0,0,0.0,0.0,8000.0
postfilter_hnsw,0.007,0,0,16000,V08,1.0,,,10,,,0,0,30.73137680000002,7115,0.0,0,0.0,0.0,16000.0
active_c1,0.007,0,0,32,V08,0.3,384.0,305.0,79,365.0,305.0,0,0,1.4493139999842697,7115,19.243209999984856,68497,1.0,9.422737585076884,
active_c2,0.007,0,0,32,V08,0.3,586.0,523.0,63,729.0,523.0,0,0,1.3841679999870848,7115,19.533335000005536,133639,2.0,18.363498865641542,
active_c4,0.007,0,0,32,V08,0.4,784.0,724.0,60,1287.0,724.0,0,0,1.3681440000254952,7115,22.174368000008826,254741,4.0,35.330476430552054,
active_c8,0.007,0,0,32,V08,0.4,1043.0,985.0,58,2338.0,985.0,0,0,1.4636070000051404,7115,26.44900399999983,464496,8.0,64.88177464078649,
adaptive_deg,0.007,0,0,32,V08,0.4,446.0,367.0,79,437.0,367.0,0,0,1.2518089999957738,7115,52.93859899998665,86058,1.2936728006049911,11.664734055961684,
router1hop,0.007,0,0,32,V08,0.2,521.0,478.0,43,572.0,478.0,0,0,1.2943030000087674,7115,61.089202000005116,126472,1.0,17.266700277287622,
lazy_qcap,0.007,0,0,32,V08,0.1,1928.0,1856.0,72,2856.0,346.0,2856,0,2.789667999991252,7115,19.243209999984856,68497,1.0,9.422737585076884,
native_active_c1,0.007,0,0,32,L2,0.3,279.0,232.0,47,296.0,232.0,0,0,1.34429799999225,7115,23.25916600000255,90411,1.0,6.60655090765588,
witness_c1,0.007,0,0,32,V08,0.2,717.0,657.0,60,566.0,327.0,303,303,2.662287000021024,7115,25.785658999978978,92823,1.0,9.422737585076884,
active_c1,0.007,0,0,64,V08,0.6,717.0,583.0,134,806.0,583.0,0,0,2.553001999984872,7115,19.243209999984856,68497,1.0,9.422737585076884,
active_c2,0.007,0,0,64,V08,0.7,938.0,795.0,143,1394.0,795.0,0,0,2.332691000020759,7115,19.533335000005536,133639,2.0,18.363498865641542,
active_c4,0.007,0,0,64,V08,0.7,1207.0,1069.0,138,2635.0,1069.0,0,0,2.432270000014114,7115,22.174368000008826,254741,4.0,35.330476430552054,
active_c8,0.007,0,0,64,V08,0.7,1447.0,1311.0,136,4872.0,1311.0,0,0,2.5741839999966487,7115,26.44900399999983,464496,8.0,64.88177464078649,
adaptive_deg,0.007,0,0,64,V08,0.7,721.0,581.0,140,796.0,581.0,0,0,2.2995909999679043,7115,52.93859899998665,86058,1.2936728006049911,11.664734055961684,
router1hop,0.007,0,0,64,V08,0.4,997.0,886.0,111,1175.0,886.0,0,0,2.4760759999935544,7115,61.089202000005116,126472,1.0,17.266700277287622,
lazy_qcap,0.007,0,0,64,V08,0.5,3705.0,3562.0,143,5601.0,594.0,5601,0,5.105552000003399,7115,19.243209999984856,68497,1.0,9.422737585076884,
native_active_c1,0.007,0,0,64,L2,0.5,497.0,399.0,98,562.0,399.0,0,0,2.3578390000125182,7115,23.25916600000255,90411,1.0,6.60655090765588,
witness_c1,0.007,0,0,64,V08,0.6,1249.0,1112.0,137,1004.0,549.0,663,663,4.756528000029903,7115,25.785658999978978,92823,1.0,9.422737585076884,
active_c1,0.007,0,0,128,V08,0.7,1121.0,850.0,271,1402.0,850.0,0,0,4.272190999984105,7115,19.243209999984856,68497,1.0,9.422737585076884,
active_c2,0.007,0,0,128,V08,0.9,1378.0,1110.0,268,2696.0,1110.0,0,0,4.618270999998231,7115,19.533335000005536,133639,2.0,18.363498865641542,
active_c4,0.007,0,0,128,V08,0.9,1629.0,1361.0,268,5292.0,1361.0,0,0,4.340053999982274,7115,22.174368000008826,254741,4.0,35.330476430552054,
active_c8,0.007,0,0,128,V08,0.9,1819.0,1551.0,268,9881.0,1551.0,0,0,4.482477999971479,7115,26.44900399999983,464496,8.0,64.88177464078649,
adaptive_deg,0.007,0,0,128,V08,0.9,1146.0,886.0,260,1551.0,886.0,0,0,4.2218960000184325,7115,52.93859899998665,86058,1.2936728006049911,11.664734055961684,
router1hop,0.007,0,0,128,V08,0.6,1514.0,1326.0,188,2084.0,1326.0,0,0,4.441556999978502,7115,61.089202000005116,126472,1.0,17.266700277287622,
lazy_qcap,0.007,0,0,128,V08,0.7,5521.0,5251.0,270,8673.0,858.0,8673,0,8.805625000007922,7115,19.243209999984856,68497,1.0,9.422737585076884,
native_active_c1,0.007,0,0,128,L2,0.9,884.0,678.0,206,1064.0,678.0,0,0,4.413885000019491,7115,23.25916600000255,90411,1.0,6.60655090765588,
witness_c1,0.007,0,0,128,V08,0.8,2098.0,1831.0,267,1913.0,858.0,1451,1451,9.008951000026855,7115,25.785658999978978,92823,1.0,9.422737585076884,
active_c1,0.007,0,0,256,V08,1.0,1758.0,1225.0,533,2796.0,1225.0,0,0,8.018754999994826,7115,19.243209999984856,68497,1.0,9.422737585076884,
active_c2,0.007,0,0,256,V08,1.0,2002.0,1477.0,525,5439.0,1477.0,0,0,8.105473999989954,7115,19.533335000005536,133639,2.0,18.363498865641542,
active_c4,0.007,0,0,256,V08,1.0,2201.0,1676.0,525,10631.0,1676.0,0,0,7.818614000001389,7115,22.174368000008826,254741,4.0,35.330476430552054,
active_c8,0.007,0,0,256,V08,1.0,2308.0,1783.0,525,19815.0,1783.0,0,0,7.495599999998603,7115,26.44900399999983,464496,8.0,64.88177464078649,
adaptive_deg,0.007,0,0,256,V08,1.0,1804.0,1271.0,533,3137.0,1271.0,0,0,8.334108000013885,7115,52.93859899998665,86058,1.2936728006049911,11.664734055961684,
router1hop,0.007,0,0,256,V08,0.8,2284.0,1942.0,342,3961.0,1942.0,0,0,8.47150299998134,7115,61.089202000005116,126472,1.0,17.266700277287622,
lazy_qcap,0.007,0,0,256,V08,1.0,10886.0,10353.0,533,17851.0,1225.0,17851,0,16.87670900000171,7115,19.243209999984856,68497,1.0,9.422737585076884,
native_active_c1,0.007,0,0,256,L2,1.0,1454.0,1057.0,397,2074.0,1057.0,0,0,8.010050999985197,7115,23.25916600000255,90411,1.0,6.60655090765588,
witness_c1,0.007,0,0,256,V08,1.0,2731.0,2198.0,533,3301.0,1225.0,1451,1451,12.51050499999451,7115,25.785658999978978,92823,1.0,9.422737585076884,
prefilter_exact,0.007,0,3,0,V08,1.0,7115.0,0.0,7115,0.0,0.0,0,0,1.2662700000021232,7115,0.0,0,0.0,0.0,0.0
postfilter_hnsw,0.007,0,3,500,V08,0.2,,,2,,,0,0,30.73137680000002,7115,0.0,0,0.0,0.0,500.0
postfilter_hnsw,0.007,0,3,1000,V08,0.4,,,4,,,0,0,30.73137680000002,7115,0.0,0,0.0,0.0,1000.0
postfilter_hnsw,0.007,0,3,2000,V08,1.0,,,10,,,0,0,30.73137680000002,7115,0.0,0,0.0,0.0,2000.0
postfilter_hnsw,0.007,0,3,4000,V08,1.0,,,10,,,0,0,30.73137680000002,7115,0.0,0,0.0,0.0,4000.0
postfilter_hnsw,0.007,0,3,8000,V08,1.0,,,10,,,0,0,30.73137680000002,7115,0.0,0,0.0,0.0,8000.0
postfilter_hnsw,0.007,0,3,16000,V08,1.0,,,10,,,0,0,30.73137680000002,7115,0.0,0,0.0,0.0,16000.0
active_c1,0.007,0,3,32,V08,0.8,438.0,362.0,76,459.0,362.0,0,0,1.5367870000204675,7115,19.243209999984856,68497,1.0,9.422737585076884,
active_c2,0.007,0,3,32,V08,0.8,540.0,455.0,85,696.0,455.0,0,0,1.241692999968791,7115,19.533335000005536,133639,2.0,18.363498865641542,
active_c4,0.007,0,3,32,V08,0.9,704.0,618.0,86,1260.0,618.0,0,0,1.3172169999791095,7115,22.174368000008826,254741,4.0,35.330476430552054,
active_c8,0.007,0,3,32,V08,0.9,909.0,819.0,90,2361.0,819.0,0,0,1.3530409999873427,7115,26.44900399999983,464496,8.0,64.88177464078649,
adaptive_deg,0.007,0,3,32,V08,0.9,402.0,328.0,74,420.0,328.0,0,0,1.2168359999975564,7115,52.93859899998665,86058,1.2936728006049911,11.664734055961684,
router1hop,0.007,0,3,32,V08,0.6,527.0,467.0,60,574.0,467.0,0,0,1.2838959999612598,7115,61.089202000005116,126472,1.0,17.266700277287622,
lazy_qcap,0.007,0,3,32,V08,0.6,915.0,834.0,81,1173.0,321.0,1173,0,2.0858800000098654,7115,19.243209999984856,68497,1.0,9.422737585076884,
native_active_c1,0.007,0,3,32,L2,0.9,285.0,218.0,67,284.0,218.0,0,0,1.2128899999765963,7115,23.25916600000255,90411,1.0,6.60655090765588,
witness_c1,0.007,0,3,32,V08,0.6,780.0,709.0,71,580.0,306.0,406,406,2.646261000023742,7115,25.785658999978978,92823,1.0,9.422737585076884,
active_c1,0.007,0,3,64,V08,1.0,656.0,506.0,150,730.0,506.0,0,0,2.1969869999907132,7115,19.243209999984856,68497,1.0,9.422737585076884,
active_c2,0.007,0,3,64,V08,1.0,872.0,716.0,156,1403.0,716.0,0,0,2.314334000004692,7115,19.533335000005536,133639,2.0,18.363498865641542,
active_c4,0.007,0,3,64,V08,1.0,1089.0,940.0,149,2622.0,940.0,0,0,2.368334999999888,7115,22.174368000008826,254741,4.0,35.330476430552054,
active_c8,0.007,0,3,64,V08,1.0,1294.0,1145.0,149,4865.0,1145.0,0,0,2.411437999995769,7115,26.44900399999983,464496,8.0,64.88177464078649,
adaptive_deg,0.007,0,3,64,V08,1.0,681.0,529.0,152,807.0,529.0,0,0,2.213892000014539,7115,52.93859899998665,86058,1.2936728006049911,11.664734055961684,
router1hop,0.007,0,3,64,V08,0.9,896.0,781.0,115,1089.0,781.0,0,0,2.3250589999861404,7115,61.089202000005116,126472,1.0,17.266700277287622,
lazy_qcap,0.007,0,3,64,V08,1.0,2393.0,2235.0,158,3402.0,506.0,3402,0,4.25323400003208,7115,19.243209999984856,68497,1.0,9.422737585076884,
native_active_c1,0.007,0,3,64,L2,1.0,464.0,353.0,111,517.0,353.0,0,0,2.185980999996673,7115,23.25916600000255,90411,1.0,6.60655090765588,
witness_c1,0.007,0,3,64,V08,0.9,1349.0,1200.0,149,1082.0,510.0,882,882,4.950020000023869,7115,25.785658999978978,92823,1.0,9.422737585076884,
active_c1,0.007,0,3,128,V08,1.0,1071.0,769.0,302,1425.0,769.0,0,0,4.197247999996989,7115,19.243209999984856,68497,1.0,9.422737585076884,
active_c2,0.007,0,3,128,V08,1.0,1373.0,1058.0,315,2819.0,1058.0,0,0,4.2972199999553595,7115,19.533335000005536,133639,2.0,18.363498865641542,
active_c4,0.007,0,3,128,V08,1.0,1607.0,1292.0,315,5391.0,1292.0,0,0,4.391820999984475,7115,22.174368000008826,254741,4.0,35.330476430552054,
active_c8,0.007,0,3,128,V08,1.0,1794.0,1479.0,315,10060.0,1479.0,0,0,4.42969699997775,7115,26.44900399999983,464496,8.0,64.88177464078649,
adaptive_deg,0.007,0,3,128,V08,1.0,1112.0,804.0,308,1573.0,804.0,0,0,4.17494600000623,7115,52.93859899998665,86058,1.2936728006049911,11.664734055961684,
router1hop,0.007,0,3,128,V08,1.0,1473.0,1250.0,223,2105.0,1250.0,0,0,4.401886000010791,7115,61.089202000005116,126472,1.0,17.266700277287622,
lazy_qcap,0.007,0,3,128,V08,1.0,5161.0,4849.0,312,7861.0,767.0,7861,0,8.26830899998754,7115,19.243209999984856,68497,1.0,9.422737585076884,
native_active_c1,0.007,0,3,128,L2,1.0,828.0,614.0,214,1053.0,614.0,0,0,4.152642999997624,7115,23.25916600000255,90411,1.0,6.60655090765588,
witness_c1,0.007,0,3,128,V08,1.0,2027.0,1725.0,302,1931.0,769.0,1450,1450,8.855589999996027,7115,25.785658999978978,92823,1.0,9.422737585076884,
active_c1,0.007,0,3,256,V08,1.0,1700.0,1143.0,557,2817.0,1143.0,0,0,8.03927599997678,7115,19.243209999984856,68497,1.0,9.422737585076884,
active_c2,0.007,0,3,256,V08,1.0,1986.0,1433.0,553,5494.0,1433.0,0,0,8.15364700000032,7115,19.533335000005536,133639,2.0,18.363498865641542,
active_c4,0.007,0,3,256,V08,1.0,2179.0,1626.0,553,10607.0,1626.0,0,0,8.012755999970977,7115,22.174368000008826,254741,4.0,35.330476430552054,
active_c8,0.007,0,3,256,V08,1.0,2301.0,1748.0,553,19841.0,1748.0,0,0,7.965894999983902,7115,26.44900399999983,464496,8.0,64.88177464078649,
adaptive_deg,0.007,0,3,256,V08,1.0,1752.0,1193.0,559,3147.0,1193.0,0,0,8.183261000027642,7115,52.93859899998665,86058,1.2936728006049911,11.664734055961684,
router1hop,0.007,0,3,256,V08,1.0,2342.0,1915.0,427,4140.0,1915.0,0,0,8.414607999981172,7115,61.089202000005116,126472,1.0,17.266700277287622,
lazy_qcap,0.007,0,3,256,V08,1.0,10873.0,10316.0,557,17527.0,1143.0,17527,0,16.738491000012345,7115,19.243209999984856,68497,1.0,9.422737585076884,
native_active_c1,0.007,0,3,256,L2,1.0,1412.0,1002.0,410,2069.0,1002.0,0,0,7.885904999994864,7115,23.25916600000255,90411,1.0,6.60655090765588,
witness_c1,0.007,0,3,256,V08,1.0,2656.0,2099.0,557,3323.0,1143.0,1450,1450,12.760370999956194,7115,25.785658999978978,92823,1.0,9.422737585076884,
prefilter_exact,0.007,0,6,0,V08,1.0,7115.0,0.0,7115,0.0,0.0,0,0,1.1972060000005058,7115,0.0,0,0.0,0.0,0.0
postfilter_hnsw,0.007,0,6,500,V08,0.5,,,5,,,0,0,30.73137680000002,7115,0.0,0,0.0,0.0,500.0
postfilter_hnsw,0.007,0,6,1000,V08,0.7,,,7,,,0,0,30.73137680000002,7115,0.0,0,0.0,0.0,1000.0
postfilter_hnsw,0.007,0,6,2000,V08,1.0,,,10,,,0,0,30.73137680000002,7115,0.0,0,0.0,0.0,2000.0
postfilter_hnsw,0.007,0,6,4000,V08,1.0,,,10,,,0,0,30.73137680000002,7115,0.0,0,0.0,0.0,4000.0
postfilter_hnsw,0.007,0,6,8000,V08,1.0,,,10,,,0,0,30.73137680000002,7115,0.0,0,0.0,0.0,8000.0
postfilter_hnsw,0.007,0,6,16000,V08,1.0,,,10,,,0,0,30.73137680000002,7115,0.0,0,0.0,0.0,16000.0
active_c1,0.007,0,6,32,V08,0.3,461.0,382.0,79,488.0,382.0,0,0,1.5874220000000605,7115,19.243209999984856,68497,1.0,9.422737585076884,
active_c2,0.007,0,6,32,V08,0.0,676.0,595.0,81,829.0,595.0,0,0,1.3443380000239813,7115,19.533335000005536,133639,2.0,18.363498865641542,
active_c4,0.007,0,6,32,V08,0.1,949.0,879.0,70,1558.0,879.0,0,0,1.447351999985358,7115,22.174368000008826,254741,4.0,35.330476430552054,
active_c8,0.007,0,6,32,V08,0.5,1216.0,1143.0,73,2840.0,1143.0,0,0,1.4811039999926834,7115,26.44900399999983,464496,8.0,64.88177464078649,
adaptive_deg,0.007,0,6,32,V08,0.3,465.0,386.0,79,495.0,386.0,0,0,1.454521999988856,7115,52.93859899998665,86058,1.2936728006049911,11.664734055961684,
router1hop,0.007,0,6,32,V08,0.1,755.0,704.0,51,886.0,704.0,0,0,1.78343599998243,7115,61.089202000005116,126472,1.0,17.266700277287622,
lazy_qcap,0.007,0,6,32,V08,0.6,710.0,627.0,83,918.0,377.0,918,0,2.2067219999826193,7115,19.243209999984856,68497,1.0,9.422737585076884,
native_active_c1,0.007,0,6,32,L2,0.3,333.0,277.0,56,334.0,277.0,0,0,1.3327199999935146,7115,23.25916600000255,90411,1.0,6.60655090765588,
witness_c1,0.007,0,6,32,V08,0.5,814.0,724.0,90,662.0,370.0,365,365,3.4674339999867243,7115,25.785658999978978,92823,1.0,9.422737585076884,
active_c1,0.007,0,6,64,V08,0.5,692.0,545.0,147,775.0,545.0,0,0,2.296287000007169,7115,19.243209999984856,68497,1.0,9.422737585076884,
active_c2,0.007,0,6,64,V08,0.4,1024.0,879.0,145,1555.0,879.0,0,0,2.3506979999865507,7115,19.533335000005536,133639,2.0,18.363498865641542,
active_c4,0.007,0,6,64,V08,0.5,1350.0,1206.0,144,2990.0,1206.0,0,0,2.4718889999917337,7115,22.174368000008826,254741,4.0,35.330476430552054,
active_c8,0.007,0,6,64,V08,0.9,1593.0,1447.0,146,5603.0,1447.0,0,0,2.5818560000061552,7115,26.44900399999983,464496,8.0,64.88177464078649,
adaptive_deg,0.007,0,6,64,V08,0.4,730.0,583.0,147,826.0,583.0,0,0,2.3105079999936606,7115,52.93859899998665,86058,1.2936728006049911,11.664734055961684,
router1hop,0.007,0,6,64,V08,0.5,1004.0,898.0,106,1194.0,898.0,0,0,2.398237999983621,7115,61.089202000005116,126472,1.0,17.266700277287622,
lazy_qcap,0.007,0,6,64,V08,0.7,2443.0,2288.0,155,3645.0,544.0,3645,0,4.070770000026869,7115,19.243209999984856,68497,1.0,9.422737585076884,
native_active_c1,0.007,0,6,64,L2,0.5,588.0,486.0,102,677.0,486.0,0,0,2.609797000019398,7115,23.25916600000255,90411,1.0,6.60655090765588,
witness_c1,0.007,0,6,64,V08,0.7,1262.0,1106.0,156,1011.0,538.0,719,719,4.7562180000113585,7115,25.785658999978978,92823,1.0,9.422737585076884,
active_c1,0.007,0,6,128,V08,0.9,1178.0,879.0,299,1479.0,879.0,0,0,4.245061000034411,7115,19.243209999984856,68497,1.0,9.422737585076884,
active_c2,0.007,0,6,128,V08,0.9,1536.0,1249.0,287,2957.0,1249.0,0,0,4.4047209999860115,7115,19.533335000005536,133639,2.0,18.363498865641542,
active_c4,0.007,0,6,128,V08,0.9,1792.0,1505.0,287,5787.0,1505.0,0,0,4.348495999977331,7115,22.174368000008826,254741,4.0,35.330476430552054,
active_c8,0.007,0,6,128,V08,0.9,1993.0,1706.0,287,10926.0,1706.0,0,0,4.372993000004044,7115,26.44900399999983,464496,8.0,64.88177464078649,
adaptive_deg,0.007,0,6,128,V08,0.9,1231.0,934.0,297,1596.0,934.0,0,0,4.237098999993805,7115,52.93859899998665,86058,1.2936728006049911,11.664734055961684,
router1hop,0.007,0,6,128,V08,0.8,1717.0,1493.0,224,2311.0,1493.0,0,0,4.478672000004735,7115,61.089202000005116,126472,1.0,17.266700277287622,
lazy_qcap,0.007,0,6,128,V08,0.9,5143.0,4844.0,299,7868.0,879.0,7868,0,8.027037000005066,7115,19.243209999984856,68497,1.0,9.422737585076884,
native_active_c1,0.007,0,6,128,L2,0.5,940.0,733.0,207,1151.0,733.0,0,0,4.3813059999990855,7115,23.25916600000255,90411,1.0,6.60655090765588,
witness_c1,0.007,0,6,128,V08,0.9,2200.0,1902.0,298,2070.0,882.0,1420,1420,8.932906000012508,7115,25.785658999978978,92823,1.0,9.422737585076884,
active_c1,0.007,0,6,256,V08,1.0,1868.0,1302.0,566,2979.0,1302.0,0,0,7.907737999971687,7115,19.243209999984856,68497,1.0,9.422737585076884,
active_c2,0.007,0,6,256,V08,1.0,2141.0,1584.0,557,5785.0,1584.0,0,0,7.799755000007735,7115,19.533335000005536,133639,2.0,18.363498865641542,
active_c4,0.007,0,6,256,V08,1.0,2310.0,1753.0,557,11230.0,1753.0,0,0,7.518864000019221,7115,22.174368000008826,254741,4.0,35.330476430552054,
active_c8,0.007,0,6,256,V08,1.0,2428.0,1871.0,557,21150.0,1871.0,0,0,7.310912000008329,7115,26.44900399999983,464496,8.0,64.88177464078649,
adaptive_deg,0.007,0,6,256,V08,1.0,1900.0,1338.0,562,3198.0,1338.0,0,0,7.9352190000179235,7115,52.93859899998665,86058,1.2936728006049911,11.664734055961684,
router1hop,0.007,0,6,256,V08,1.0,2621.0,2211.0,410,4500.0,2211.0,0,0,8.557451999990917,7115,61.089202000005116,126472,1.0,17.266700277287622,
lazy_qcap,0.007,0,6,256,V08,1.0,8631.0,8065.0,566,13916.0,1302.0,13916,0,15.165160000009337,7115,19.243209999984856,68497,1.0,9.422737585076884,
native_active_c1,0.007,0,6,256,L2,0.9,1548.0,1144.0,404,2196.0,1144.0,0,0,8.20966000000567,7115,23.25916600000255,90411,1.0,6.60655090765588,
witness_c1,0.007,0,6,256,V08,1.0,2888.0,2322.0,566,3565.0,1302.0,1420,1420,12.714631999983794,7115,25.785658999978978,92823,1.0,9.422737585076884,
prefilter_exact,0.007,0,9,0,V08,1.0,7115.0,0.0,7115,0.0,0.0,0,0,1.2217229999862411,7115,0.0,0,0.0,0.0,0.0
postfilter_hnsw,0.007,0,9,500,V08,0.5,,,5,,,0,0,30.73137680000002,7115,0.0,0,0.0,0.0,500.0
postfilter_hnsw,0.007,0,9,1000,V08,0.8,,,8,,,0,0,30.73137680000002,7115,0.0,0,0.0,0.0,1000.0
postfilter_hnsw,0.007,0,9,2000,V08,1.0,,,10,,,0,0,30.73137680000002,7115,0.0,0,0.0,0.0,2000.0
postfilter_hnsw,0.007,0,9,4000,V08,1.0,,,10,,,0,0,30.73137680000002,7115,0.0,0,0.0,0.0,4000.0
postfilter_hnsw,0.007,0,9,8000,V08,1.0,,,10,,,0,0,30.73137680000002,7115,0.0,0,0.0,0.0,8000.0
postfilter_hnsw,0.007,0,9,16000,V08,1.0,,,10,,,0,0,30.73137680000002,7115,0.0,0,0.0,0.0,16000.0
active_c1,0.007,0,9,32,V08,0.5,452.0,384.0,68,489.0,384.0,0,0,1.7307479999999487,7115,19.243209999984856,68497,1.0,9.422737585076884,
active_c2,0.007,0,9,32,V08,0.6,735.0,654.0,81,970.0,654.0,0,0,1.7363750000072287,7115,19.533335000005536,133639,2.0,18.363498865641542,
active_c4,0.007,0,9,32,V08,0.6,893.0,809.0,84,1469.0,809.0,0,0,1.4486050000073192,7115,22.174368000008826,254741,4.0,35.330476430552054,
active_c8,0.007,0,9,32,V08,0.6,1138.0,1057.0,81,2584.0,1057.0,0,0,1.4757250000343447,7115,26.44900399999983,464496,8.0,64.88177464078649,
adaptive_deg,0.007,0,9,32,V08,0.5,466.0,398.0,68,511.0,398.0,0,0,1.5035369999907289,7115,52.93859899998665,86058,1.2936728006049911,11.664734055961684,
router1hop,0.007,0,9,32,V08,0.4,550.0,499.0,51,591.0,499.0,0,0,1.28575000002229,7115,61.089202000005116,126472,1.0,17.266700277287622,
lazy_qcap,0.007,0,9,32,V08,0.5,867.0,795.0,72,1194.0,388.0,1194,0,2.528724000001148,7115,19.243209999984856,68497,1.0,9.422737585076884,
native_active_c1,0.007,0,9,32,L2,0.1,354.0,306.0,48,387.0,306.0,0,0,1.6376969999782887,7115,23.25916600000255,90411,1.0,6.60655090765588,
witness_c1,0.007,0,9,32,V08,0.7,738.0,656.0,82,522.0,316.0,398,398,2.4620850000189876,7115,25.785658999978978,92823,1.0,9.422737585076884,
active_c1,0.007,0,9,64,V08,0.8,684.0,534.0,150,738.0,534.0,0,0,2.361495000002378,7115,19.243209999984856,68497,1.0,9.422737585076884,
